CNPJ,Velocidade,Município,UF,Faixa de Velocidade,Tecnologia,Empresa,Porte da Prestadora,Tipo de Pessoa,Tipo de Produto,Código IBGE Município,Grupo Econômico,Meio de Acesso,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12
02558157000162,"15,000000",São Paulo,SP,12Mbps a 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,1897,1869,1864,1874,1908,2038,2197,2336,2361,2407,2407,2435
02558157000162,"15,000000",São Paulo,SP,12Mbps a 34Mbps,FTTH,VIVO,Grande Porte,Pessoa Física,INTERNET,3550308,TELEFONICA,Fibra,1079,1034,1006,969,942,920,899,864,830,47802,45510,43739
02558157000162,"15,000000",São Paulo,SP,12Mbps a 34Mbps,FTTH,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Fibra,1181,1152,945,922,873,851,831,782,769,749,735,717
02558157000162,"15,000000",São Paulo,SP,12Mbps a 34Mbps,ADSL2,VIVO,Grande Porte,Pessoa Física,INTERNET,3550308,TELEFONICA,Cabo Metálico,2582,2460,2321,2176,1999,1864,1736,1612,1501,1411,1326,1246
02558157000162,"15,000000",São Paulo,SP,12Mbps a 34Mbps,ADSL2,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,2875,2806,2437,2385,2132,2076,2057,2014,1928,1828,1826,1703
02558157000162,"15,000000",São Paulo,SP,12Mbps a 34Mbps,ADSL2,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,1,1,1,1,1,1,1,1,0,0,0,0
02558157000162,"15,000000",São Paulo,SP,12Mbps a 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,65,64,66,69,73,76,78,75,75,76,75,73
02558157000162,"15,000000",São Paulo,SP,12Mbps a 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,1374,1374,1371,1371,1371,1370,1367,1367,1369,1369,1369,1371
02558157000162,"15,000000",São Paulo,SP,12Mbps a 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,937,937,937,937,937,937,937,937,937,937,937,937
02558157000162,"1000,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,3,3,3,3,3,3,3,3,3,3,3,3
02558157000162,"1000,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,25,25,24,24,24,22,22,22,22,21,21,21
02558157000162,"1000,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,1,1,1,1,1,1,1,1,1,1,1,1
02558157000162,"1000,000000",São Paulo,SP,> 34Mbps,FTTH,VIVO,Grande Porte,Pessoa Física,INTERNET,3550308,TELEFONICA,Fibra,90,110,137,164,183,220,235,236,225,236,248,266
02558157000162,"12,000000",São Paulo,SP,2Mbps a 12Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,1,1,1,1,1,0,0,0,0,0,0,0
02558157000162,"12,000000",São Paulo,SP,2Mbps a 12Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,1,1,0,0,0,0,0,0,0,0,0,0
02558157000162,"12,000000",São Paulo,SP,2Mbps a 12Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,2,2,2,2,2,2,2,2,2,2,2,2
02558157000162,"35,000000",São Paulo,SP,> 34Mbps,FTTH,VIVO,Grande Porte,Pessoa Física,INTERNET,3550308,TELEFONICA,Fibra,1447,1425,1418,1405,1393,1374,1358,1345,1318,1280,1249,1226
02558157000162,"35,000000",São Paulo,SP,> 34Mbps,FTTH,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Fibra,14,14,14,13,12,12,11,11,11,12,12,12
02558157000162,"35,000000",São Paulo,SP,> 34Mbps,ADSL2,VIVO,Grande Porte,Pessoa Física,INTERNET,3550308,TELEFONICA,Cabo Metálico,13,13,13,13,12,12,12,12,11,11,11,11
02558157000162,"35,000000",São Paulo,SP,> 34Mbps,ADSL2,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,66,65,66,64,60,56,54,54,52,52,49,45
02558157000162,"80,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,2,2,2,2,2,2,2,2,2,2,2,2
02558157000162,"80,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,3,3,3,3,3,3,3,3,3,3,3,3
02558157000162,"60,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,8,8,8,8,8,8,8,7,5,4,4,4
02558157000162,"60,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,2,2,1,1,1,1,1,1,0,0,0,0
02558157000162,"5500,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,1,0,0,0,0,0,0,0,0,0,0,0
02558157000162,"6,000000",São Paulo,SP,2Mbps a 12Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,2,2,2,2,2,2,2,2,2,2,2,2
02558157000162,"6,000000",São Paulo,SP,2Mbps a 12Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,3,3,3,3,3,3,2,2,2,2,2,2
02558157000162,"6,000000",São Paulo,SP,2Mbps a 12Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,28,24,25,25,24,22,22,22,22,21,19,19
02558157000162,"6,000000",São Paulo,SP,2Mbps a 12Mbps,ADSL2,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,8,8,8,6,5,5,5,5,5,5,5,4
02558157000162,"6,000000",São Paulo,SP,2Mbps a 12Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,18,18,18,18,19,18,18,18,18,18,18,18
02558157000162,"6,000000",São Paulo,SP,2Mbps a 12Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,6,6,6,6,6,6,6,6,6,6,6,6
02558157000162,"70,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,1,1,1,1,1,1,1,1,1,1,1,1
02558157000162,"70,000000",São Paulo,SP,> 34Mbps,FTTH,VIVO,Grande Porte,Pessoa Física,INTERNET,3550308,TELEFONICA,Fibra,18047,17534,17015,16662,16263,15721,15197,14749,14366,13959,13598,13251
02558157000162,"70,000000",São Paulo,SP,> 34Mbps,FTTH,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Fibra,146,145,147,152,154,154,153,149,153,152,151,150
02558157000162,"3,000000",São Paulo,SP,2Mbps a 12Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,10,10,9,10,8,6,7,6,6,7,7,4
02558157000162,"3,000000",São Paulo,SP,2Mbps a 12Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,131,130,127,126,126,125,125,125,122,122,122,122
02558157000162,"3,000000",São Paulo,SP,2Mbps a 12Mbps,FTTH,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Fibra,1,1,1,1,1,1,1,1,1,1,1,1
02558157000162,"3,000000",São Paulo,SP,2Mbps a 12Mbps,ADSL2,VIVO,Grande Porte,Pessoa Física,INTERNET,3550308,TELEFONICA,Cabo Metálico,399,377,361,341,316,296,273,247,231,217,211,195
02558157000162,"3,000000",São Paulo,SP,2Mbps a 12Mbps,ADSL2,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,8,8,7,7,7,7,7,7,6,5,5,5
02558157000162,"3,000000",São Paulo,SP,2Mbps a 12Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,44,44,44,43,42,44,44,44,43,42,42,42
02558157000162,"1024,000000",São Paulo,SP,> 34Mbps,FTTH,VIVO,Grande Porte,Pessoa Física,INTERNET,3550308,TELEFONICA,Fibra,144,202,295,396,526,656,777,900,963,1073,1167,1237
02558157000162,"2000,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,1,1,1,1,1,1,1,1,1,1,1,1
02558157000162,"2000,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,1,1,1,1,1,1,1,1,1,1,1,1
02558157000162,"700,000000",São Paulo,SP,> 34Mbps,FTTH,VIVO,Grande Porte,Pessoa Física,INTERNET,3550308,TELEFONICA,Fibra,1586,2566,3900,5032,6261,7445,8593,9794,10791,14623,18437,22294
02558157000162,"34,000000",São Paulo,SP,12Mbps a 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,195,215,234,242,249,248,249,254,257,255,253,231
02558157000162,"34,000000",São Paulo,SP,12Mbps a 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,1,1,1,1,1,1,1,1,1,1,1,1
02558157000162,"34,000000",São Paulo,SP,12Mbps a 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,3,3,3,3,3,3,3,3,3,3,3,3
02558157000162,"9,000000",São Paulo,SP,2Mbps a 12Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,1,1,1,1,1,1,1,1,1,1,1,1
02558157000162,"11,000000",São Paulo,SP,2Mbps a 12Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,1,1,1,1,1,1,1,1,1,1,1,1
02558157000162,"122,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,25,35,42,48,50,52,52,55,54,54,54,54
02558157000162,"102,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,219,213,210,207,202,202,201,201,200,196,196,199
02558157000162,"102,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,1525,1529,1536,1527,1533,1535,1537,1535,1541,1548,1551,1567
02558157000162,"102,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,3941,3989,4131,4230,4332,4410,4475,4557,4619,4739,4782,4835
02558157000162,"102,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,73,69,70,70,69,67,69,68,67,67,67,64
02558157000162,"29,000000",São Paulo,SP,12Mbps a 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,1,1,1,1,1,1,1,1,1,1,1,1
02558157000162,"4500,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,1,1,1,1,1,1,1,1,1,1,1,1
02558157000162,"51,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,40,42,42,43,42,37,37,36,35,33,34,33
02558157000162,"51,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,213,229,252,258,260,263,229,226,226,225,223,281
02558157000162,"51,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,1265,1281,1324,1372,1421,1453,1482,1556,1638,1737,1851,2061
02558157000162,"51,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,3,3,3,3,3,4,4,4,4,4,4,4
02558157000162,"16,000000",São Paulo,SP,12Mbps a 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,3,3,3,3,3,3,2,2,1,1,1,1
02558157000162,"16,000000",São Paulo,SP,12Mbps a 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,539,566,648,795,1013,928,934,976,966,967,963,999
02558157000162,"16,000000",São Paulo,SP,12Mbps a 34Mbps,FTTH,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Fibra,67,58,43,40,27,27,27,14,13,13,12,12
02558157000162,"16,000000",São Paulo,SP,12Mbps a 34Mbps,ADSL2,VIVO,Grande Porte,Pessoa Física,INTERNET,3550308,TELEFONICA,Cabo Metálico,1,1,1,1,1,1,1,1,1,1,1,1
02558157000162,"16,000000",São Paulo,SP,12Mbps a 34Mbps,ADSL2,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,131,127,127,124,115,115,115,106,105,102,102,100
02558157000162,"153,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,10,10,10,9,10,10,9,10,10,11,11,11
02558157000162,"153,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,18,18,17,17,17,17,17,17,17,16,17,17
02558157000162,"153,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,43,42,42,41,41,41,40,39,39,39,38,36
02558157000162,"153,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,3,3,3,3,1,1,1,1,1,1,1,1
02558157000162,"180,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,1,1,1,1,1,1,1,1,1,1,1,1
02558157000162,"204,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,61,61,61,61,57,58,58,59,59,58,58,58
02558157000162,"204,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,63,63,63,73,77,78,75,78,76,75,74,72
02558157000162,"204,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,877,904,930,955,990,1013,1043,1085,1109,1145,1163,1206
02558157000162,"204,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,21,21,21,21,21,21,21,21,21,21,21,21
02558157000162,"512,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,34,33,34,35,34,34,34,35,35,37,38,37
02558157000162,"512,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,20,20,24,26,26,26,25,25,25,24,27,27
02558157000162,"512,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,89,90,95,96,99,100,102,105,112,114,119,121
02558157000162,"512,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,16,16,16,16,16,15,17,17,17,17,18,18
02558157000162,"614,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,2,2,2,2,2,2,2,3,3,4,4,4
02558157000162,"614,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,3,3,3,3,3,3,3,3,2,2,2,2
02558157000162,"614,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,13,13,13,14,14,16,17,18,18,20,20,21
02558157000162,"256,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,11,11,11,11,11,11,11,11,11,11,11,11
02558157000162,"256,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,24,23,24,23,23,23,23,22,22,22,22,21
02558157000162,"256,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,1,1,1,1,1,1,1,1,1,1,1,1
02558157000162,"409,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,15,15,15,14,15,15,15,15,15,16,16,16
02558157000162,"409,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,9,7,7,7,7,7,7,7,7,7,7,7
02558157000162,"409,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,67,76,86,95,112,128,145,163,179,198,218,246
02558157000162,"409,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,0,0,0,0,0,0,0,0,1,1,1,1
02558157000162,"81,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,2,2,2,2,2,2,2,2,2,0,0,0
02558157000162,"81,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,6,6,4,4,4,2,2,2,2,2,2,2
02558157000162,"81,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,53,53,56,56,58,58,61,61,61,60,61,62
02558157000162,"460,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,3,3,3,3,3,3,3,3,3,3,3,3
02558157000162,"158,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,45,45,44,43,44,44,44,44,44,46,48,48
02558157000162,"158,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,3,3,3,3,3,3,3,3,3,3,3,3
02558157000162,"158,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,2,2,2,2,2,2,2,2,2,2,2,2
02558157000162,"61,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,6,6,6,6,6,6,6,6,6,6,6,6
02558157000162,"61,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,77,75,75,75,77,77,77,77,81,79,80,80
02558157000162,"61,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,773,754,736,711,706,682,671,653,658,646,635,632
02558157000162,"1,500000",São Paulo,SP,512kbps a 2Mbps,ADSL2,VIVO,Grande Porte,Pessoa Física,INTERNET,3550308,TELEFONICA,Cabo Metálico,217,209,194,186,170,168,159,147,136,131,124,119
02558157000162,"64,000000",São Paulo,SP,> 34Mbps,FTTH,VIVO,Grande Porte,Pessoa Física,INTERNET,3550308,TELEFONICA,Fibra,349,336,324,320,315,309,292,283,279,264,256,251
02558157000162,"64,000000",São Paulo,SP,> 34Mbps,FTTH,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Fibra,460,418,342,312,229,226,222,92,77,69,66,63
02558157000162,"64,000000",São Paulo,SP,> 34Mbps,ADSL2,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,1,1,1,1,1,1,1,1,1,1,1,1
02558157000162,"71,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,3,3,3,3,3,3,3,3,3,3,3,3
02558157000162,"71,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,4,4,4,4,4,4,4,4,4,3,3,3
02558157000162,"71,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,132,142,157,164,178,185,197,206,299,226,228,232
02558157000162,"71,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,4,4,4,4,4,4,4,4,4,4,4,4
02558157000162,"66,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,1,0,0,0,0,0,0,0,0,0,0,0
02558157000162,"307,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,21,20,20,20,20,21,21,21,20,21,19,19
02558157000162,"307,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,67,68,70,70,71,73,73,80,83,86,85,86
02558157000162,"307,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,205,218,243,278,289,301,319,341,362,374,392,413
02558157000162,"307,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,1,1,1,1,1,1,1,2,2,1,1,1
02558157000162,"716,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,2,2,2,2,2,2,2,2,2,2,2,2
02558157000162,"716,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,2,2,2,2,2,2,0,0,0,0,0,0
02558157000162,"716,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,4,4,4,4,4,5,5,5,5,5,5,5
02558157000162,"819,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,7,4,4,4,4,4,4,5,5,4,4,4
02558157000162,"819,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,6,6,6,6,6,6,6,6,6,6,6,6
02558157000162,"819,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,4,5,5,6,10,10,11,11,12,12,12,12
02558157000162,"819,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,2,2,2,2,2,2,2,2,2,2,2,2
02558157000162,"92,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,OUTROS,3550308,TELEFONICA,Cabo Metálico,2,2,2,2,2,0,0,0,0,0,0,0
02558157000162,"92,000000",São Paulo,SP,> 34Mbps,HDSL,VIVO,Grande Porte,Pessoa Jurídica,INTERNET,3550308,TELEFONICA,Cabo Metálico,10,10,10,10,10,10,12,12,12,12,12,12
02558157000162,"151,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,2,2,2,2,2,2,2,2,2,2,2,2
02558157000162,"358,000000",São Paulo,SP,> 34Mbps,ETHERNET,VIVO,Grande Porte,Pessoa Jurídica,LINHA_DEDICADA,3550308,TELEFONICA,Cabo Metálico,1,1,1,1,1,1,1,1,1,1,1,1
